Sales,Profit,Shipping Cost,Category,Ship Mode,City-States,Order Priority
38.976,-2.436,2.42,13,2,643,1
38.976,-2.436,1.69,13,4,72,1
64.96,9.744,19.07,13,2,1,3
141.12,6.93,8.28,13,4,2690,1
54.432,-3.078,3.41,13,4,2489,1
108.864,-6.156,17.51,13,3,794,2
24.192,-14.148,2.15,13,4,308,2
54.432,-3.078,4.33,13,4,2876,1
346.761,123.291,47.39,13,4,671,2
513.72,-82.2,47.93,13,4,2086,4
385.29,161.82,53.44,13,3,1978,2
809.109,287.679,22.77,13,4,464,1
128.43,-20.55,14.59,13,2,256,2
27.864,-3.276,3.28,13,4,1463,1
46.44,15.3,4.35,13,4,1201,1
83.592,21.312,6.46,13,4,796,1
23.968,2.3968,1.7,13,4,2331,4
11.32,0.0,0.652,13,3,1938,1
22.64,0.0,4.601,13,3,340,3
26.96,7.0096,5.23,13,3,161,3
10.784,0.8088,0.63,13,3,124,2
67.4,17.524,6.11,13,4,1315,1
39.672,-3.89,3.89,13,4,1194,4
39.36,-1.34,2.018,13,4,766,1
26.24,9.96,3.165,13,2,2650,2
55.104,-1.876,2.517,13,4,825,1
62.976,-2.144,6.314,13,3,1057,1
26.24,9.96,5.895,13,2,924,3
91.84,-15.74,15.74,13,4,23,2
108.42,47.7,13.67,13,4,2019,2
314.96,102.44,37.64,13,2,203,2
484.596,102.276,23.38,13,4,65,1
363.447,76.707,53.11,13,1,3,2
134.61,39.03,14.11,13,4,1162,2
269.22,78.06,63.94,13,1,153,1
112.5,11.1,11.46,13,4,308,1
33.75,13.47,2.91,13,4,267,1
84.375,33.675,8.24,13,4,1949,1
50.625,20.205,4.54,13,4,946,4
50.625,20.205,2.98,13,4,3573,1
50.625,20.205,8.57,13,3,64,1
56.25,-2.44,2.44,13,4,1646,1
33.75,13.47,6.92,13,3,589,2
273.3,13.65,3.48,13,2,3545,1
98.388,-5.472,3.45,13,4,2047,1
34.98,11.16,0.34,13,4,218,1
69.96,22.32,7.61,13,2,444,1
31.482,7.662,1.69,13,4,31,1
62.964,15.324,3.8,13,4,1578,1
195.84,7.8,32.09,13,1,160,2
44.064,-2.946,4.24,13,4,1320,2
171.36,-157.71,28.84,13,3,256,1
342.72,13.65,27.16,13,4,218,1
97.92,3.9,4.93,13,2,3394,1
211.96,8.4784,20.47,13,2,2788,1
211.96,8.4784,7.99,13,4,161,1
84.784,-16.9568,13.03,13,4,72,2
136.178,-23.0319,22.45,13,3,278,3
136.12,25.86,6.966,13,4,241,1
89.16,-57.24,6.36,13,4,1821,4
222.98,-0.0705,40.93,13,3,133,1
89.1918,-0.0282,17.12,13,1,132,2
631.071,-23.949,24.39,13,4,110,1
119.07,9.9,4.77,13,2,222,1
1058.1,73.95,116.59,13,4,1031,1
380.916,-12.744,10.06,13,4,3198,1
380.916,-12.744,56.63,13,4,375,4
1295.78,310.987,77.96,13,2,514,1
23.652,-12.648,1.51,13,4,685,1
646.776,-145.525,65.93,13,4,1270,1
628.81,12.5762,68.87,13,4,1710,1
269.49,5.3898,21.52,13,2,2757,1
143.728,-32.3388,20.44,13,4,1433,2
269.49,5.3898,32.25,13,4,1,2
290.88,37.8,20.33,13,4,1860,1
145.44,18.9,6.83,13,4,746,1
145.44,18.9,11.68,13,4,1155,1
58.176,-68.364,7.62,13,4,1343,4
387.84,50.4,37.23,13,4,2241,1
130.896,4.356,12.48,13,2,2587,1
43.632,1.452,2.88,13,2,1220,1
96.96,12.6,2.62,13,3,741,1
60.0,-52.8,3.99,13,4,476,1
43.2,-4.14,4.14,13,4,154,2
120.0,7.2,28.18,13,2,1116,2
144.0,8.64,7.75,13,4,1587,1
43.2,-1.92,6.03,13,1,65,2
49.248,-4.992,2.36,13,4,212,1
85.52,22.2352,5.42,13,4,102,1
42.76,11.1176,10.22,13,3,341,2
470.36,122.294,30.72,13,4,842,1
43.752,-38.328,3.28,13,2,916,1
161.5,69.4,10.977,13,4,2809,1
772.68,108.175,53.32,13,4,27,1
579.51,81.1314,40.65,13,4,842,1
386.34,54.0876,11.84,13,3,255,2
280.92,50.56,8.24,13,2,107,1
337.104,-8.436,15.395,13,2,29,1
252.828,-92.712,51.008,13,1,1158,2
243.384,-34.94,34.94,13,2,834,2
811.28,24.3384,50.71,13,4,111,1
254.88,19.8,33.97,13,3,290,2
84.96,-32.58,5.09,13,4,521,1
283.2,48.12,25.95,13,2,547,1
18.996,1.256,1.309,13,4,956,1
56.988,3.768,3.79,13,4,490,4
80.244,10.584,8.35,13,4,2566,1
274.68,137.34,29.02,13,4,81,1
134.4,30.9,22.96,13,2,177,2
48.384,6.984,4.3,13,4,1594,1
105.8,15.2901,4.68,13,4,381,1
135.118,-45.9018,7.74,13,4,2433,1
142.08,7.04,11.271,13,4,3146,1
16.5,0.48,1.99,13,4,1159,2
670.65,321.9,23.64,13,4,706,1
126.8,26.56,37.605,13,2,191,3
46.17,8.07,7.63,13,4,1797,4
36.936,-8.784,2.57,13,4,686,1
18.468,3.228,4.09,13,3,1982,2
557.28,216.72,51.79,13,2,2015,1
162.72,68.31,44.36,13,2,2164,3
379.68,159.39,26.22,13,2,447,1
108.48,45.54,14.31,13,4,3024,4
141.4,45.24,11.921,13,4,3121,1
103.302,-3.498,15.85,13,4,56,2
559.872,43.542,45.03,13,2,64,2
150.408,-33.8418,16.06,13,1,1726,2
50.136,-11.2806,1.65,13,4,124,1
22.58,5.8708,4.79,13,2,587,2
56.45,14.677,3.61,13,3,1120,1
22.58,5.8708,4.26,13,4,1,2
64.68,23.92,3.862,13,4,2398,1
64.68,23.92,9.969,13,1,2087,2
77.616,-3.904,8.715,13,2,182,1
231.36,64.68,68.55,13,2,1525,3
104.112,20.772,18.75,13,3,807,2
43.128,4.248,3.84,13,4,355,1
113.82,56.88,22.111,13,3,494,1
37.94,18.96,1.52,13,2,219,1
113.82,56.88,8.925,13,4,820,1
189.7,94.8,45.017,13,3,2141,3
417.34,208.56,117.537,13,3,24,2
243.0,119.04,41.83,13,3,1579,3
194.4,70.44,10.05,13,4,4,1
36.72,-5.52,3.41,13,2,477,1
122.4,-46.56,29.8,13,1,731,2
183.6,56.88,18.67,13,4,271,2
55.08,12.84,4.08,13,4,64,1
428.4,132.72,33.53,13,2,2413,1
36.72,-5.52,2.43,13,4,1303,1
385.56,89.88,28.82,13,4,152,1
440.64,102.72,22.77,13,4,868,1
83.36,20.84,8.23,13,4,1,1
63.56,3.178,6.45,13,4,3108,2
1036.8,20.7,25.18,13,4,136,1
829.44,-88.09,88.09,13,4,1438,4
16.272,-3.8646,1.9,13,4,749,2
40.68,0.4068,2.03,13,4,111,1
157.464,59.454,18.38,13,4,1065,1
52.488,19.818,8.69,13,4,373,2
104.976,39.636,3.68,13,4,557,1
174.96,76.95,35.97,13,2,855,2
135.744,9.044,29.012,13,2,1267,3
174.528,11.628,30.861,13,2,1357,2
38.784,2.584,1.615,13,4,2646,1
194.352,-9.03,9.03,13,4,134,1
39.9,10.374,5.11,13,3,2418,1
12.768,0.9576,0.25,13,1,1501,1
590.94,118.17,124.48,13,3,852,2
25.84,-14.24,1.083,13,1,1876,1
128.34,37.2186,24.78,13,3,1,2
94.4,-14.173,14.173,13,2,301,1
188.8,1.88,12.422,13,4,2760,1
377.6,3.76,16.211,13,4,533,1
188.8,1.88,13.038,13,4,973,1
571.455,215.865,32.95,13,4,3,1
740.775,-88.935,82.92,13,4,1512,1
527.008,171.419,92.86,13,3,203,2
351.339,114.279,81.61,13,3,63,1
146.475,-22.35,22.35,13,3,152,2
62.775,7.605,6.36,13,4,1608,4
83.7,10.14,16.17,13,3,586,2
23.952,2.3952,2.64,13,4,675,1
89.82,25.1496,16.73,13,1,1427,3
97.92,30.3,10.944,13,4,362,2
32.64,10.1,2.173,13,4,543,1
97.92,-4.754,4.754,13,4,1115,1
65.28,20.2,2.997,13,4,312,2
163.2,50.5,22.567,13,1,125,2
43.173,3.813,1.89,13,4,575,1
172.692,15.252,9.9,13,4,586,2
143.91,25.83,8.17,13,4,2446,1
95.94,17.22,7.44,13,4,1155,1
24.56,6.8768,1.46,13,4,3286,1
24.56,6.8768,1.74,13,4,11,1
24.56,6.8768,1.0,13,4,930,1
62.72,-62.78,6.107,13,4,1119,1
124.32,3.72,8.055,13,2,3296,2
124.32,3.72,15.196,13,4,1349,1
124.32,-76.68,18.552,13,3,2000,1
64.0,19.2,20.775,13,2,513,3
172.8,-28.8,9.883,13,4,1359,1
102.4,12.8,7.778,13,4,29,1
21.54,8.58,1.549,13,4,1672,1
14.36,5.72,1.457,13,4,362,1
50.26,-2.6,2.6,13,4,673,1
158.76,15.84,12.381,13,4,1267,1
396.9,182.52,17.202,13,4,365,2
87.92,0.8792,6.23,13,4,27,1
83.76,1.6752,5.4,13,4,111,1
48.86,0.9772,3.31,13,4,32,1
256.74,0.0,26.588,13,4,1001,4
171.16,0.0,36.594,13,2,2343,2
231.48,30.0,41.07,13,2,947,2
104.166,3.426,7.57,13,4,101,1
173.61,-13.21,13.21,13,4,2833,1
57.7647,-13.2153,2.59,13,4,110,1
38.7693,8.3493,8.52,13,3,194,3
31.14,10.86,3.79,13,4,531,2
84.078,23.238,7.81,13,2,81,1
793.68,134.88,57.9,13,4,422,1
357.156,27.756,35.3,13,3,1930,1
270.96,13.52,16.737,13,4,1809,1
677.4,33.8,54.826,13,4,884,1
677.4,33.8,34.534,13,2,2385,1
406.44,20.28,24.675,13,4,1292,1
236.376,11.796,27.48,13,4,1401,4
9.288,-0.012,0.727,13,4,490,2
123.84,49.44,15.13,13,4,191,4
284.16,113.64,103.404,13,1,543,3
113.664,-0.016,7.059,13,4,182,1
57.84,16.17,10.68,13,4,222,2
364.581,64.701,32.83,13,3,545,1
86.805,-41.715,3.6,13,4,1684,1
104.166,18.486,17.39,13,4,304,2
289.35,75.15,34.47,13,3,1488,3
69.444,-16.236,5.0,13,4,1458,1
69.444,-16.236,9.2,13,2,117,2
34.02,6.12,2.082,13,2,1892,1
156.512,-35.2152,30.66,13,3,134,2
39.128,-8.8038,3.77,13,3,1398,1
357.102,-18.43,18.43,13,4,64,1
714.204,309.444,107.61,13,4,227,2
714.204,309.444,93.52,13,2,1383,3
396.78,194.4,40.72,13,4,2241,4
396.78,194.4,30.71,13,4,2132,1
535.653,232.083,194.6,13,3,634,2
281.34,-168.86,23.206,13,4,490,1
562.68,22.44,66.965,13,4,1744,1
15.008,1.5008,0.89,13,4,2023,1
914.49,213.24,97.46,13,4,1336,2
365.796,85.296,44.41,13,4,1476,1
609.66,-231.84,44.46,13,4,1176,1
552.56,0.0,66.66,13,4,1747,4
221.024,-55.256,42.8,13,3,2102,2
331.536,-82.884,41.66,13,4,20,2
276.28,0.0,32.27,13,2,27,1
828.84,0.0,35.24,13,4,16,1
221.024,-55.256,11.11,13,2,2321,2
51.968,-10.3936,4.08,13,4,72,4
205.856,5.096,22.514,13,4,351,1
73.52,16.16,7.755,13,2,1744,1
19.68,6.06,1.143,13,4,1168,1
19.332,5.772,1.56,13,4,2543,1
25.776,-14.904,3.44,13,4,1186,4
310.12,80.6312,16.57,13,4,48,1
465.18,120.947,31.81,13,2,1,1
1085.42,282.209,64.42,13,4,27,1
465.18,120.947,29.63,13,4,151,1
1085.42,282.209,86.51,13,4,1460,1
231.984,-7.776,16.81,13,4,69,1
115.992,-3.888,12.28,13,4,670,2
193.32,-166.32,19.17,13,2,1082,1
52.704,-8.576,8.36,13,1,1640,2
98.82,6.9,7.369,13,4,1020,2
131.76,9.2,20.981,13,3,2776,2
395.88,71.22,78.32,13,3,549,2
685.248,123.768,61.6,13,2,1559,2
743.04,181.56,49.14,13,4,81,2
72.0,-5.76,4.5,13,4,2250,1
43.2,17.28,3.27,13,3,1772,2
86.4,8.64,18.85,13,3,308,1
302.4,120.96,82.36,13,3,790,1
43.2,17.28,3.84,13,4,2370,1
216.0,86.4,14.77,13,4,2438,1
23.96,9.8,4.068,13,4,2112,2
35.94,14.7,12.882,13,3,435,2
527.76,5.2,39.522,13,4,1506,1
158.328,-102.952,3.298,13,2,1267,1
923.58,9.1,67.891,13,4,1281,1
395.82,3.9,43.983,13,4,2174,2
158.328,-102.952,10.413,13,4,490,1
245.484,29.964,47.6,13,2,575,2
245.484,29.964,13.45,13,4,2422,1
145.76,17.44,14.259,13,3,1738,2
87.456,-8.784,8.248,13,4,29,1
145.76,17.44,11.321,13,1,1798,1
23.628,-1.812,3.15,13,4,80,2
19.332,6.612,6.28,13,3,1683,3
248.52,12.36,20.29,13,4,484,1
310.65,15.45,23.3,13,4,979,1
186.39,9.27,12.49,13,4,1860,1
167.751,-9.369,16.55,13,4,575,1
909.12,9.0912,225.16,13,3,255,2
324.744,-77.1267,44.43,13,4,72,2
396.09,-31.05,27.89,13,4,1899,2
264.06,-20.7,30.34,13,2,304,2
117.36,-72.48,23.35,13,4,477,2
146.7,4.32,10.18,13,4,1465,2
257.76,97.92,24.13,13,4,1243,1
171.84,65.28,8.754,13,4,2120,1
85.92,32.64,6.941,13,4,402,1
85.92,32.64,4.856,13,4,580,1
171.84,65.28,17.14,13,2,2916,2
118.16,-25.109,19.97,13,3,786,2
295.4,-62.7725,94.45,13,2,1270,3
147.582,-16.398,19.89,13,1,65,1
42.66,-4.74,4.67,13,4,2234,1
42.66,-4.74,1.63,13,4,98,1
63.99,-7.11,17.34,13,1,1142,1
85.32,-14.02,14.02,13,2,932,2
42.66,-4.74,13.63,13,3,1662,3
85.32,-9.48,5.23,13,4,2007,4
799.2,207.72,80.624,13,4,197,2
179.2,55.4,43.4,13,3,455,3
710.964,-7.956,58.32,13,2,1240,1
987.45,88.8,75.22,13,4,684,1
296.235,-242.955,29.65,13,4,811,2
355.482,-3.978,146.12,13,3,902,3
963.2,423.78,70.143,13,4,24,1
330.24,22.0,7.275,13,4,1267,1
43.2,0.96,3.26,13,4,64,1
43.2,0.96,14.3,13,3,1589,3
43.2,-20.16,6.82,13,4,3188,4
12.672,-3.168,0.71,13,4,20,1
139.424,17.428,6.43,13,4,834,1
348.56,104.568,116.69,13,3,636,2
28.44,-9.06,5.07,13,2,212,2
33.96,5.04,7.01,13,1,236,2
67.92,10.08,2.9,13,4,926,1
33.96,5.04,4.52,13,4,307,2
70.467,-1.833,7.58,13,1,325,2
30.564,1.644,1.38,13,4,81,1
462.24,92.4,63.58,13,4,64,2
231.12,46.2,14.5,13,4,1593,1
256.8,71.88,15.34,13,3,196,2
642.0,179.7,20.04,13,4,2428,1
321.0,-141.3,22.97,13,4,929,1
325.362,-135.078,26.62,13,4,110,1
409.26,102.3,45.83,13,4,264,2
184.167,-23.12,23.12,13,4,2,2
12.4,-2.34,0.267,13,4,29,1
37.2,-7.02,9.686,13,3,596,2
77.5,3.8,10.55,13,4,219,2
77.5,3.8,17.903,13,3,301,3
31.0,1.52,3.695,13,2,2126,2
31.0,1.52,2.897,13,2,461,1
46.5,2.28,2.957,13,4,2242,1
33.75,2.25,4.11,13,2,101,2
62.25,-0.75,5.89,13,4,203,1
272.84,117.32,33.679,13,4,189,2
327.408,94.128,24.976,13,4,1640,1
634.95,279.36,90.82,13,4,1405,2
380.97,143.91,32.88,13,4,2099,1
172.8,44.16,5.21,13,4,304,1
86.4,22.08,14.5,13,1,575,1
43.2,11.04,2.09,13,4,129,1
97.8,13.68,7.66,13,4,2516,4
40.587,-1.473,7.56,13,4,203,2
199.74,47.9376,20.56,13,4,48,1
33.29,-4.35,4.35,13,2,1741,1
99.87,23.9688,10.94,13,4,27,2
99.87,23.9688,3.05,13,2,27,1
33.29,7.9896,8.4,13,1,2744,3
26.632,1.3316,3.38,13,2,124,2
53.136,3.456,11.72,13,2,1142,2
47.232,-19.008,2.77,13,2,477,1
74.25,12.3,7.71,13,4,2847,1
49.5,-12.45,5.48,13,4,3432,1
209.339,-142.201,30.28,13,4,110,2
484.596,199.116,14.62,13,4,403,1
134.61,-8.13,6.89,13,4,731,1
134.61,63.24,11.29,13,1,1171,2
242.028,-5.922,1.06,13,4,74,1
247.277,-149.443,31.33,13,4,110,2
194.04,34.92,13.13,13,4,230,1
120.79,1.4499,4.58,13,4,617,1
291.06,52.38,41.4,13,4,1332,2
18.66,7.26,0.994,13,4,1523,1
18.66,7.26,1.69,13,4,339,2
18.66,7.26,1.438,13,4,219,1
125.44,-0.06,10.187,13,4,29,1
62.72,12.52,1.631,13,4,1281,1
787.92,338.76,55.42,13,4,1125,1
147.663,-0.027,10.06,13,2,2811,1
290.52,136.44,24.09,13,4,510,1
725.84,210.494,156.45,13,2,161,2
544.38,157.87,62.79,13,4,1120,2
362.92,105.247,34.38,13,4,161,2
10.68,2.8836,2.12,13,2,736,2
26.88,2.68,1.995,13,4,434,1
53.76,5.36,1.958,13,4,580,1
47.52,-2.43,2.41,13,4,222,1
94.98,0.0,10.86,13,2,266,1
552.501,110.421,167.78,13,2,304,3
204.63,-90.09,18.24,13,4,2875,1
9.33,2.04,0.49,13,4,2229,1
55.98,12.24,3.23,13,4,750,1
95.616,9.5616,10.91,13,4,3167,2
478.08,133.862,28.89,13,4,1,1
59.76,16.7328,3.5,13,4,246,1
632.07,-62.87,62.87,13,4,1366,1
568.863,37.863,53.58,13,2,81,1
677.778,73.458,153.25,13,3,74,2
561.412,-193.988,48.37,13,2,655,2
1286.15,228.585,160.66,13,4,3,1
47.94,0.9,4.32,13,2,416,2
95.88,1.8,7.95,13,4,364,1
43.146,-3.894,4.37,13,3,2029,2
64.719,-5.841,5.54,13,2,2595,1
86.292,-7.788,12.76,13,4,759,4
119.85,2.25,6.83,13,4,2254,1
23.97,-23.07,5.37,13,1,761,2
462.132,-0.108,25.46,13,4,6,1
898.59,89.67,55.99,13,4,1768,1
192.555,-154.125,9.94,13,4,669,1
714.3,207.147,195.49,13,3,457,3
1000.02,290.006,172.55,13,4,542,2
714.3,207.147,60.51,13,2,1670,2
46.08,14.7,2.39,13,4,401,1
47.49,-39.93,8.88,13,3,347,2
212.88,0.0,14.29,13,4,1,1
35.48,0.0,2.11,13,4,1,1
237.75,-16.22,16.22,13,2,1584,1
21.54,0.0,4.25,13,3,2690,2
32.31,-21.54,2.13,13,4,1458,1
9.693,-1.077,0.52,13,4,1238,1
19.386,-2.154,1.37,13,1,2977,2
29.079,-3.231,8.5,13,2,2453,3
358.96,104.08,35.779,13,2,365,1
161.532,-29.628,11.365,13,4,2960,1
179.48,52.04,17.855,13,4,711,2
235.2,35.25,15.71,13,4,218,1
117.6,-82.35,8.07,13,4,1715,2
141.12,21.15,42.34,13,2,153,3
275.7,52.35,71.56,13,3,1665,3
55.14,10.47,7.4,13,2,257,1
99.252,9.912,6.21,13,2,64,1
110.28,-68.4,4.35,13,4,1176,1
148.878,14.868,14.97,13,4,91,1
29.52,3.78,3.3,13,4,1210,2
18.684,-8.136,0.875,13,4,981,1
18.684,-8.136,1.917,13,4,2157,1
20.76,2.88,1.446,13,4,3686,1
31.14,4.32,3.834,13,2,241,1
31.14,4.32,4.416,13,2,595,2
31.14,4.32,2.272,13,4,711,1
158.368,13.8572,21.89,13,2,124,1
45.248,3.9592,1.56,13,4,2733,1
84.84,22.9068,5.31,13,2,111,1
84.159,-6.561,13.45,13,3,148,1
181.098,-30.5823,17.24,13,3,63,2
77.6133,-13.1067,7.35,13,4,133,1
28.053,-2.187,2.93,13,4,2,1
93.51,2.79,12.43,13,4,581,2
93.51,-14.16,14.16,13,1,1246,3
109.095,-102.585,9.71,13,3,3213,2
58.212,-7.788,0.95,13,2,920,1
43.659,10.659,2.29,13,4,2154,1
43.659,10.659,1.88,13,4,152,1
72.765,-26.235,9.72,13,4,760,2
414.66,107.76,38.12,13,4,1171,1
24.816,1.8612,2.87,13,2,1522,2
46.53,12.0978,6.54,13,3,161,2
426.4,76.7,45.882,13,4,952,1
1023.36,184.08,78.582,13,2,191,2
49.872,-5.888,2.732,13,4,490,2
1117.92,55.896,77.86,13,4,1092,1
1117.92,55.896,137.93,13,4,27,4
77.88,3.894,4.31,13,4,27,1
77.88,3.894,18.46,13,1,27,3
93.456,-17.523,9.13,13,4,247,1
38.4,-52.8,1.018,13,4,2472,1
50.94,1.98,8.66,13,2,160,2
12.735,-11.745,0.85,13,4,669,1
76.41,2.97,1.36,13,4,2863,1
244.65,107.55,37.63,13,4,1840,2
293.58,129.06,27.11,13,4,1755,1
97.86,43.02,9.1,13,4,266,1
84.96,6.372,10.11,13,4,2557,2
21.54,6.0,5.03,13,3,228,2
11.448,-4.752,0.82,13,4,110,1
19.44,3.24,3.19,13,3,6,2
8.964,0.864,0.34,13,4,132,1
21.6,5.4,5.16,13,1,433,2
168.624,14.7546,4.95,13,3,834,3
152.442,25.362,13.19,13,4,589,1
112.92,28.2,13.26,13,4,82,2
169.38,42.3,21.52,13,4,22,2
304.884,50.724,25.67,13,4,1402,1
152.442,25.362,10.45,13,2,64,1
101.628,-25.452,4.53,13,4,308,1
44.16,7.44,4.677,13,4,191,1
13.248,-5.112,1.025,13,4,490,1
33.12,5.58,7.239,13,2,24,2
44.16,7.44,2.539,13,4,1892,1
230.376,-48.9549,40.32,13,3,20,1
671.93,20.1579,46.81,13,4,1514,1
153.584,-32.6366,12.38,13,4,786,1
228.92,14.3075,11.53,13,4,20,2
114.46,28.615,14.24,13,3,27,2
286.15,71.5375,19.23,13,4,1663,1
228.92,14.3075,5.94,13,4,124,1
900.08,117.01,195.54,13,2,1,3
675.06,87.7578,51.19,13,4,246,1
69.444,5.784,26.929,13,3,1318,3
92.592,28.932,17.388,13,2,1072,2
123.456,38.576,8.311,13,4,29,2
115.74,-28.247,28.247,13,1,197,2
38.58,17.36,1.97,13,4,3645,1
77.16,34.72,6.704,13,4,23,1
67.344,7.5762,7.96,13,4,140,2
14.03,4.0687,1.09,13,4,9,2
6.792,-2.608,0.498,13,2,490,1
79.368,-29.112,7.973,13,4,1267,2
1455.08,261.8,320.29,13,3,277,1
264.56,47.6,29.701,13,3,673,2
250.74,27.58,22.736,13,4,1001,1
51.168,10.208,2.487,13,4,1640,1
95.94,34.5,22.653,13,2,301,3
118.86,55.86,8.86,13,4,1653,1
84.9,-5.1,10.93,13,4,3165,4
30.564,12.564,1.84,13,4,1476,1
106.974,43.974,5.14,13,4,2043,1
76.41,31.41,5.06,13,4,729,1
45.846,18.846,2.44,13,4,2015,1
1068.71,-220.97,220.97,13,2,78,2
356.238,-0.042,49.98,13,2,139,1
534.357,-77.14,77.14,13,4,1593,1
237.492,-118.788,26.47,13,2,2607,2
1603.07,-0.189,104.92,13,4,1236,1
395.82,-316.74,32.32,13,4,1225,1
356.238,-178.182,22.11,13,4,472,1
63.488,9.488,8.54,13,4,29,4
15.872,2.372,0.605,13,4,29,1
1347.52,84.22,36.74,13,4,437,1
421.1,105.275,11.15,13,4,299,1
11.196,-3.384,1.09,13,4,832,2
115.71,40.32,6.32,13,4,1712,1
49.59,17.28,9.22,13,1,327,3
105.84,-37.08,8.124,13,4,2462,1
352.38,81.0474,22.63,13,4,71,1
422.856,15.8571,24.87,13,3,72,2
55.296,-1.284,4.37,13,4,78,2
27.648,-0.642,1.15,13,4,1144,1
27.648,-0.642,1.99,13,2,1867,1
122.88,9.72,12.39,13,4,22,1
408.36,-294.12,26.21,13,4,2247,1
508.408,-18.4518,17.64,13,4,194,1
551.286,24.426,63.44,13,2,17,2
677.878,-24.6024,74.71,13,4,203,1
408.36,57.12,39.77,13,4,283,1
274.68,32.94,12.73,13,4,1001,1
203.184,29.304,31.75,13,2,63,3
457.164,65.934,101.88,13,2,74,2
408.3,44.88,48.142,13,4,580,1
128.385,4.275,27.24,13,2,1591,3
98.736,-0.024,21.331,13,2,29,3
346.68,-41.81,41.81,13,4,3,4
1027.2,287.52,117.45,13,2,390,1
623.43,-290.97,19.0,13,4,222,1
1122.17,24.894,133.13,13,4,81,2
52.56,16.29,5.12,13,2,1370,2
28.032,3.852,1.41,13,4,4,1
173.448,40.458,19.04,13,4,98,1
105.12,32.58,7.43,13,2,3331,1
31.536,7.356,3.13,13,4,1674,1
117.96,5.898,4.17,13,4,1,1
353.88,17.694,34.32,13,2,48,1
575.64,51.09,44.52,13,4,64,1
345.384,30.654,33.37,13,4,64,1
191.88,-122.85,37.58,13,4,1619,2
575.64,51.09,75.87,13,3,648,2
25.696,1.9272,2.52,13,3,419,1
96.36,25.0536,10.1,13,2,604,2
16.06,4.1756,0.69,13,2,48,1
183.72,75.32,37.032,13,3,2334,1
165.348,2.748,27.967,13,3,1267,1
275.58,112.98,20.343,13,4,313,2
459.3,188.3,20.262,13,4,657,1
51.3888,1.8888,4.15,13,4,110,1
130.56,62.64,4.373,13,4,700,1
228.48,109.62,26.262,13,4,863,1
130.56,62.64,9.467,13,4,1179,1
105.568,-153.112,5.521,13,4,2862,1
82.944,18.414,8.03,13,4,330,1
612.54,36.72,53.46,13,4,1977,1
39.42,2.34,6.02,13,4,2690,2
88.695,-4.005,8.32,13,4,688,2
53.217,-2.403,8.31,13,4,1681,2
53.217,-2.403,10.29,13,2,823,3
70.956,-3.204,6.4,13,4,78,1
534.438,231.588,53.73,13,2,98,2
158.352,-43.548,5.95,13,4,916,1
114.032,-4.1685,4.34,13,3,80,1
207.33,-29.07,14.79,13,4,114,1
42.039,16.749,7.28,13,3,670,1
28.026,-0.54,0.54,13,3,3184,1
23.355,-1.935,5.29,13,3,929,1
65.394,6.384,2.75,13,2,1348,1
9.342,-0.69,0.69,13,4,308,1
28.026,11.166,3.68,13,2,1867,1
77.12,0.0,6.054,13,4,435,4
115.68,0.0,7.659,13,4,2685,1
154.24,-38.56,21.282,13,4,29,2
272.94,0.0,19.5,13,4,1,1
474.984,-300.936,33.29,13,4,212,1
93.02,3.7208,6.61,13,4,27,1
352.957,102.007,46.59,13,4,789,2
121.5,49.8,5.39,13,4,1689,1
665.88,13.3176,50.69,13,4,115,1
443.92,8.8784,20.0,13,3,111,2
221.96,4.4392,43.34,13,4,27,2
36.0,8.2,3.621,13,4,2280,2
28.8,6.56,3.499,13,2,263,2
36.0,-1.821,1.821,13,4,191,1
183.735,32.655,36.88,13,3,2337,2
122.49,-28.59,13.21,13,3,2351,3
612.45,159.21,79.13,13,2,1562,1
306.225,-147.015,15.05,13,4,205,2
204.15,53.07,14.04,13,4,983,1
551.205,97.965,38.33,13,3,1331,1
549.24,252.6,49.79,13,4,167,4
137.299,23.0886,16.57,13,4,133,4
55.14,17.07,4.05,13,4,52,1
366.13,61.5696,28.42,13,4,133,1
183.065,30.7848,8.94,13,4,133,1
101.88,31.5,8.6,13,2,186,1
36.63,9.8901,3.57,13,2,1,1
29.304,2.5641,5.04,13,2,1937,2
346.761,-34.749,33.67,13,4,2063,2
256.86,-251.82,58.82,13,3,1890,2
41.74,11.26,5.403,13,3,696,3
80.0,-5.084,5.084,13,4,211,1
80.0,34.4,2.968,13,4,191,1
86.4,4.32,3.796,13,4,2245,1
67.2,3.36,7.196,13,1,490,2
32.346,4.626,1.51,13,4,1070,1
448.634,-355.606,19.76,13,4,110,1
1053.87,-152.492,221.64,13,3,133,2
634.86,31.68,31.22,13,4,926,1
423.24,21.12,47.53,13,4,581,1
878.223,-127.077,128.13,13,3,844,2
211.62,-19.43,19.43,13,4,2833,1
31.482,0.642,3.67,13,4,98,4
41.976,-19.704,3.2,13,4,1463,1
13.992,-1.428,1.09,13,4,4,1
110.187,2.247,11.28,13,2,537,1
20.58,-2.99,2.99,13,3,236,1
10.29,-2.07,2.47,13,3,256,2
32.0,-13.6,2.58,13,4,2412,1
21.024,2.424,5.792,13,3,490,2
35.04,4.04,3.823,13,4,1057,2
46.72,21.92,2.648,13,4,197,1
34.02,3.36,13.61,13,3,283,3
97.984,-24.496,26.2,13,2,20,3
124.36,33.5772,6.61,13,4,2216,1
298.464,26.1156,16.31,13,4,675,2
